time,channel,count
2023-06-18,promo,10
2023-10-12,science,7
2023-03-17,science,28
2022-12-15,promo,5
2023-09-24,promo,69
2024-04-06,promo,17
2022-10-26,science,13
2024-09-17,promo,44
2023-02-25,promo,8
2024-10-02,promo,14
2023-09-14,promo,8
2024-06-01,promo,15
2023-02-14,science,8
2024-03-02,science,2
2024-03-26,promo,36
2023-08-22,science,2
2024-08-18,science,29
2023-12-20,science,4
2023-01-30,science,6
2023-09-06,science,1
2023-03-24,promo,7
2024-06-23,science,2
2024-10-08,promo,24
2023-03-09,promo,12
2024-11-14,promo,54
2023-12-14,promo,7
2023-06-17,science,2
2023-03-01,science,6
2023-01-27,promo,2
2023-02-08,promo,3
2024-04-30,promo,34
2023-10-09,promo,12
2024-10-11,promo,85
2023-06-07,science,86
2024-04-10,science,71
2024-03-13,science,1
2023-02-21,science,3
2023-07-06,science,2
2024-05-31,promo,43
2022-11-16,promo,1
2024-09-16,promo,156
2023-05-21,promo,8
2024-07-13,promo,25
2023-05-11,science,5
2023-01-21,promo,9
2023-09-28,science,1
2024-03-04,science,23
2023-06-10,promo,1
2024-06-03,science,72
2023-11-24,promo,5
2024-02-08,science,3
2024-03-18,promo,73
2023-12-22,science,26
2024-06-22,science,1
2024-07-02,science,11
2023-09-19,promo,22
2023-04-29,promo,80
2023-07-22,promo,10
2023-02-24,promo,20
2024-03-05,science,7
2023-08-31,science,6
2024-08-06,promo,38
2022-12-08,promo,1
2024-08-31,promo,54
2023-09-27,promo,16
2023-07-09,science,5
2023-02-11,science,61
2024-08-17,promo,20
2024-03-22,science,15
2023-02-28,promo,27
2024-03-29,promo,185
2024-08-01,science,29
2024-08-30,science,8
2023-02-28,science,6
2023-10-13,science,3
2023-11-05,promo,79
2023-12-21,promo,3
2024-02-29,promo,16
2023-10-25,promo,13
2024-07-01,science,3
2024-08-21,science,51
2022-12-07,science,8
2024-08-30,promo,5
2023-12-27,promo,10
2023-06-23,promo,26
2024-10-10,promo,146
2024-02-12,science,42
2023-02-13,science,28
2023-07-21,promo,8
2023-09-03,promo,25
2024-01-01,promo,1
2023-04-30,science,12
2024-07-30,promo,51
2022-12-08,science,9
2024-03-31,science,12
2023-09-30,promo,8
2024-02-02,promo,21
2024-02-28,promo,10
2024-05-21,science,4
2024-06-12,science,34
2023-07-07,promo,21
2022-10-24,science,2
2024-06-17,promo,45
2023-07-18,science,1
2023-08-11,science,12
2024-08-10,science,9
2024-04-01,promo,25
2023-12-21,science,2
2024-04-18,science,33
2024-06-09,science,79
2024-06-26,promo,37
2023-10-10,promo,5
2024-08-11,science,23
2022-12-15,science,6
2023-01-29,promo,67
2023-07-31,science,11
2023-05-19,science,3
2023-10-22,promo,8
2023-11-02,science,16
2022-12-30,science,1
2024-05-19,science,29
2023-11-11,science,138
2023-11-17,promo,28
2023-08-12,science,1
2023-08-05,promo,63
2024-04-04,science,5
2024-08-29,promo,18
2023-02-05,promo,9
2023-12-05,promo,17
2024-06-20,promo,99
2023-06-23,science,11
2024-04-22,science,150
2023-04-07,promo,151
2024-09-07,promo,47
2024-06-10,science,2
2024-05-20,promo,66
2022-12-13,science,17
2023-11-30,promo,12
2023-11-14,promo,18
2023-07-09,promo,9
2023-11-25,promo,10
2024-10-25,promo,73
2024-05-22,science,18
2023-07-19,promo,38
2024-02-06,promo,3
2023-09-15,promo,49
2023-02-24,science,68
2023-07-27,science,2
2023-08-19,promo,96
2023-12-28,promo,57
2023-02-09,promo,2
2023-02-18,promo,2
2023-07-08,promo,21
2024-07-05,science,48
2023-09-26,science,38
2023-05-27,promo,5
2023-04-23,promo,31
2023-09-04,promo,1
2022-11-03,science,35
2024-02-22,promo,11
2023-11-09,science,6
2024-07-14,promo,3
2023-06-22,science,1
2024-06-01,science,13
2024-02-20,science,3
2023-12-03,promo,1
2023-12-26,promo,12
2024-05-19,promo,71
2022-12-14,science,5
2023-05-02,science,1
2023-02-27,promo,30
2024-08-15,science,49
2024-01-07,promo,19
2023-09-07,science,46
2024-01-03,science,30
2023-03-04,promo,70
2024-06-15,promo,17
2022-10-02,science,32
2024-02-13,science,5
2023-01-12,science,21
2022-11-25,science,10
2024-04-28,science,8
2023-07-14,promo,7
2023-02-04,science,3
2022-12-31,promo,6
2023-04-24,promo,4
2023-08-07,promo,4
2023-12-07,promo,13
2024-05-09,promo,34
2022-12-21,promo,3
2024-02-11,science,3
2023-12-09,science,14
2024-05-27,science,30
2024-11-04,promo,28
2024-05-06,promo,76
2023-08-18,promo,76
2023-11-19,promo,2
2024-02-16,promo,29
2024-03-29,science,12
2023-04-21,promo,3
2024-04-27,promo,46
2023-09-24,science,4
2024-05-28,science,29
2023-03-02,promo,70
2023-12-11,promo,26
2023-08-20,science,1
2023-03-23,science,12
2023-01-08,science,37
2023-05-18,science,17
2023-03-31,science,3
2024-04-21,promo,13
2023-03-14,science,26
2023-05-09,science,2
2023-11-08,promo,3
2023-07-30,promo,150
2024-11-01,promo,86
2022-12-25,promo,2
2022-11-08,promo,3
2023-08-02,promo,10
2024-01-09,promo,60
2024-09-29,promo,9
2024-04-01,science,1
2024-04-21,science,2
2023-02-22,promo,21
2023-06-08,promo,17
2024-03-23,science,6
2023-12-12,promo,20
2024-06-24,promo,14
2024-01-15,science,15
2024-08-06,science,1
2023-07-18,promo,15
2022-11-16,science,11
2024-08-07,science,10
2024-06-05,science,237
2024-08-23,science,32
2023-01-14,science,10
2023-02-17,promo,60
2020-11-14,roles,1
2024-08-21,promo,19
2023-08-01,promo,20
2023-09-08,science,3
2023-02-27,science,164
2022-11-05,promo,5
2024-01-16,promo,218
2024-08-09,promo,100
2023-08-09,promo,6
2023-07-07,science,26
2023-03-25,promo,3
2023-11-06,promo,5
2024-06-14,promo,79
2023-07-10,promo,49
2024-09-30,promo,77
2023-02-13,promo,17
2024-09-12,promo,111
2023-10-30,promo,8
2023-08-17,science,30
2023-12-05,science,1
2023-02-08,science,18
2024-01-18,science,63
2024-04-02,science,7
2023-10-02,science,3
2023-07-11,science,13
2023-10-16,promo,3
2023-10-21,science,2
2023-06-21,promo,28
2023-11-03,science,3
2024-03-23,promo,17
2023-10-31,science,189
2023-10-15,promo,58
2024-01-26,promo,7
2022-11-19,promo,1
2023-05-06,promo,4
2023-11-08,science,16
2024-03-30,science,2
2023-10-19,promo,5
2023-08-28,promo,29
2024-05-21,promo,42
2023-08-24,science,2
2023-08-08,promo,2
2022-12-12,promo,6
2024-07-14,science,2
2023-06-04,promo,2
2023-12-30,science,18
2023-03-07,science,47
2022-12-16,promo,46
2022-10-08,science,17
2024-02-05,promo,14
2024-06-21,promo,19
2024-09-25,promo,105
2023-03-03,science,3
2024-06-17,science,27
2022-10-09,science,61
2023-02-01,science,1
2024-04-19,science,30
2022-12-22,promo,4
2024-10-13,promo,64
2023-03-19,promo,9
2023-08-29,science,2
2023-08-16,science,15
2024-04-13,promo,13
2024-09-02,promo,25
2023-05-12,promo,32
2023-11-01,promo,13
2024-10-21,promo,55
2021-04-18,tsodinfeels,35
2023-08-13,tsodinfeels,73
2022-02-24,tsodinfeels,71
2023-03-24,tsodinfeels,15
2023-09-07,tsodinfeels,38
2024-02-13,tsodinfeels,137
2021-09-15,tsodinfeels,3
2022-05-08,tsodinfeels,30
2024-05-12,tsodinfeels,1
2022-04-13,tsodinfeels,6
2024-01-31,tsodinfeels,46
2022-07-02,tsodinfeels,15
2023-08-01,tsodinfeels,95
2023-04-24,tsodinfeels,56
2021-05-14,tsodinfeels,97
2024-09-11,tsodinfeels,311
2024-09-23,science,47
2023-05-09,tsodinfeels,239
2022-02-06,tsodinfeels,11
2020-12-12,tsodinfeels,1
2023-10-10,tsodinfeels,50
2023-11-11,tsodinfeels,63
2023-09-05,tsodinfeels,104
2022-05-20,tsodinfeels,62
2023-11-12,tsodinfeels,198
2021-05-31,tsodinfeels,4
2021-02-14,tsodinfeels,14
2023-05-23,tsodinfeels,32
2024-09-16,tsodinfeels,501
2023-06-11,tsodinfeels,33
2021-03-17,tsodinfeels,6
2022-08-23,tsodinfeels,82
2022-10-03,tsodinfeels,24
2022-08-28,tsodinfeels,494
2024-08-27,tsodinfeels,90
2024-11-13,tsodinfeels,301
2024-07-16,tsodinfeels,153
2021-01-31,tsodinfeels,5
2023-10-22,tsodinfeels,36
2022-11-25,tsodinfeels,3
2021-06-23,tsodinfeels,10
2021-06-26,tsodinfeels,1
2023-07-03,tsodinfeels,86
2024-10-02,tsodinfeels,142
2021-08-25,tsodinfeels,8
2022-08-04,tsodinfeels,76
2024-07-11,tsodinfeels,51
2021-12-18,tsodinfeels,3
2023-11-29,tsodinfeels,105
2024-11-05,science,5
2024-10-13,science,35
2023-09-12,tsodinfeels,41
2023-07-25,tsodinfeels,186
2024-08-01,tsodinfeels,97
2024-10-01,science,23
2021-06-10,tsodinfeels,54
2022-10-06,tsodinfeels,40
2024-04-23,tsodinfeels,269
2024-01-01,tsodinfeels,125
2023-07-29,tsodinfeels,4
2021-12-13,tsodinfeels,21
2024-10-25,tsodinfeels,297
2022-04-05,tsodinfeels,48
2021-09-22,tsodinfeels,10
2024-03-15,tsodinfeels,315
2023-03-23,tsodinfeels,10
2020-12-23,tsodinfeels,15
2020-12-31,tsodinfeels,65
2021-12-16,tsodinfeels,32
2024-04-06,tsodinfeels,59
2021-02-24,tsodinfeels,14
2021-09-23,tsodinfeels,67
2022-03-16,tsodinfeels,46
2021-11-21,tsodinfeels,136
2023-11-26,tsodinfeels,56
2022-06-02,tsodinfeels,27
2024-10-06,tsodinfeels,303
2022-08-31,tsodinfeels,165
2024-11-10,tsodinfeels,176
2023-05-30,tsodinfeels,209
2021-12-06,tsodinfeels,15
2021-01-13,tsodinfeels,12
2021-08-17,tsodinfeels,120
2020-12-29,tsodinfeels,31
2022-06-12,tsodinfeels,42
2022-01-02,tsodinfeels,10
2021-12-22,tsodinfeels,7
2024-07-24,tsodinfeels,45
2024-03-05,tsodinfeels,375
2024-10-14,science,142
2024-09-18,tsodinfeels,307
2022-06-14,tsodinfeels,18
2022-04-02,tsodinfeels,1
2023-11-09,tsodinfeels,140
2022-03-09,tsodinfeels,6
2022-07-31,tsodinfeels,5
2020-11-07,tsodinfeels,13
2021-02-22,tsodinfeels,61
2022-03-07,tsodinfeels,109
2024-10-26,tsodinfeels,488
2023-04-10,tsodinfeels,39
2021-10-19,tsodinfeels,18
2023-11-01,tsodinfeels,99
2024-04-02,tsodinfeels,198
2022-06-17,tsodinfeels,14
2024-08-14,tsodinfeels,116
2022-11-06,tsodinfeels,43
2024-10-10,tsodinfeels,227
2024-10-03,science,35
2022-10-25,tsodinfeels,26
2022-11-11,tsodinfeels,64
2022-11-14,tsodinfeels,13
2023-09-19,tsodinfeels,80
2024-10-04,tsodinfeels,562
2021-10-06,tsodinfeels,100
2024-09-30,science,35
2022-09-13,tsodinfeels,26
2021-10-18,tsodinfeels,35
2024-10-17,science,325
2023-10-07,tsodinfeels,27
2024-09-21,science,26
2020-12-14,tsodinfeels,16
2024-05-29,tsodinfeels,231
2021-08-03,tsodinfeels,3
2022-09-12,tsodinfeels,38
2024-07-18,tsodinfeels,323
2023-03-20,tsodinfeels,84
2023-12-15,tsodinfeels,32
2022-04-26,tsodinfeels,2
2021-11-24,tsodinfeels,14
2021-11-05,tsodinfeels,12
2023-03-31,tsodinfeels,32
2022-07-11,tsodinfeels,14
2023-10-02,tsodinfeels,92
2024-09-19,tsodinfeels,285
2023-12-19,tsodinfeels,84
2022-11-21,tsodinfeels,77
2023-04-30,tsodinfeels,60
2023-10-23,tsodinfeels,84
2021-07-08,tsodinfeels,8
2023-06-10,tsodinfeels,30
2021-11-29,tsodinfeels,223
2022-05-23,tsodinfeels,24
2021-11-11,tsodinfeels,17
2024-10-19,tsodinfeels,203
2022-06-19,tsodinfeels,17
2022-11-03,tsodinfeels,69
2022-07-29,tsodinfeels,114
2023-10-29,tsodinfeels,66
2024-07-13,tsodinfeels,26
2021-08-14,tsodinfeels,11
2023-11-25,tsodinfeels,51
2023-06-26,tsodinfeels,189
2021-02-04,tsodinfeels,50
2021-07-16,tsodinfeels,32
2022-12-16,tsodinfeels,25
2022-10-24,tsodinfeels,35
2021-01-08,tsodinfeels,4
2021-11-23,tsodinfeels,150
2024-05-09,tsodinfeels,132
2024-08-03,tsodinfeels,551
2024-02-11,tsodinfeels,284
2023-07-19,tsodinfeels,127
2022-05-13,tsodinfeels,60
2023-01-31,tsodinfeels,7
2022-12-22,tsodinfeels,8
2023-11-05,tsodinfeels,148
2024-05-14,tsodinfeels,530
2024-02-22,tsodinfeels,101
2023-02-11,tsodinfeels,5
2021-05-03,tsodinfeels,4
2022-01-14,tsodinfeels,13
2021-02-08,tsodinfeels,12
2024-05-25,tsodinfeels,414
2022-07-01,tsodinfeels,41
2023-04-25,tsodinfeels,137
2022-09-14,tsodinfeels,19
2023-07-08,tsodinfeels,8
2020-12-06,tsodinfeels,2
2024-07-02,tsodinfeels,34
2023-02-18,tsodinfeels,31
2021-04-02,tsodinfeels,6
2023-03-14,tsodinfeels,70
2021-01-30,tsodinfeels,1
2023-09-02,tsodinfeels,38
2021-05-22,tsodinfeels,1
2022-12-27,tsodinfeels,2
2023-12-26,tsodinfeels,101
2022-09-16,tsodinfeels,49
2023-05-11,tsodinfeels,99
2023-10-03,tsodinfeels,290
2022-07-10,tsodinfeels,21
2024-10-23,tsodinfeels,568
2021-12-12,tsodinfeels,33
2024-09-14,tsodinfeels,409
2023-06-06,tsodinfeels,122
2022-01-27,tsodinfeels,20
2023-02-09,tsodinfeels,40
2024-11-04,science,43
2022-06-22,tsodinfeels,7
2023-07-11,tsodinfeels,116
2023-04-16,tsodinfeels,22
2024-01-15,tsodinfeels,18
2022-10-14,tsodinfeels,31
2022-05-07,tsodinfeels,13
2022-07-15,tsodinfeels,12
2022-04-23,tsodinfeels,6
2021-10-02,tsodinfeels,19
2022-11-20,tsodinfeels,22
2024-01-07,tsodinfeels,38
2021-03-01,tsodinfeels,44
2022-07-30,tsodinfeels,3
2024-04-26,tsodinfeels,136
2021-04-03,tsodinfeels,1
2023-12-23,tsodinfeels,177
2023-09-01,tsodinfeels,17
2023-10-31,tsodinfeels,200
2022-02-13,tsodinfeels,34
2021-04-19,tsodinfeels,14
2021-12-26,tsodinfeels,18
2024-05-15,tsodinfeels,37
2021-01-24,tsodinfeels,16
2024-06-04,tsodinfeels,95
2021-12-11,tsodinfeels,12
2021-04-09,tsodinfeels,22
2023-12-07,tsodinfeels,176
2022-09-08,tsodinfeels,93
2024-01-30,tsodinfeels,16
2021-03-14,tsodinfeels,2
2024-07-08,tsodinfeels,509
2021-02-07,tsodinfeels,110
2022-02-14,tsodinfeels,153
2024-07-03,tsodinfeels,89
2024-02-03,tsodinfeels,69
2023-03-27,tsodinfeels,24
2023-05-29,tsodinfeels,130
2023-08-29,tsodinfeels,24
2024-08-19,tsodinfeels,20
2023-01-02,tsodinfeels,9
2022-10-02,tsodinfeels,103
2023-11-19,tsodinfeels,114
2021-09-14,tsodinfeels,12
2021-10-24,tsodinfeels,46
2021-11-13,tsodinfeels,75
2024-03-16,tsodinfeels,36
2021-11-25,tsodinfeels,123
2023-02-04,tsodinfeels,1
2023-12-12,tsodinfeels,150
2024-08-17,tsodinfeels,83
2021-03-22,tsodinfeels,2
2022-10-18,tsodinfeels,30
2023-03-06,tsodinfeels,88
2024-01-03,tsodinfeels,80
2022-02-08,tsodinfeels,67
2020-12-19,tsodinfeels,19
2024-08-28,tsodinfeels,192
2021-01-22,tsodinfeels,68
2024-10-29,tsodinfeels,423
2022-11-26,tsodinfeels,51
2024-02-19,tsodinfeels,154
2024-06-03,tsodinfeels,292
2021-12-19,tsodinfeels,19
2022-04-19,tsodinfeels,21
2023-12-20,tsodinfeels,94
2023-07-06,tsodinfeels,131
2024-02-16,tsodinfeels,168
2024-05-30,tsodinfeels,101
2023-10-21,tsodinfeels,169
2024-09-26,tsodinfeels,401
2024-11-07,science,16
2021-09-17,tsodinfeels,11
2023-02-27,tsodinfeels,41
2022-12-20,tsodinfeels,21
2021-06-20,tsodinfeels,6
2023-03-16,tsodinfeels,90
2023-05-07,tsodinfeels,10
2021-11-19,tsodinfeels,54
2023-10-13,tsodinfeels,75
2021-10-14,tsodinfeels,6
2023-01-05,tsodinfeels,60
2023-04-23,tsodinfeels,3
2024-11-10,science,8
2021-09-13,tsodinfeels,16
2023-01-27,tsodinfeels,63
2021-10-12,tsodinfeels,33
2021-10-16,tsodinfeels,7
2021-01-06,tsodinfeels,6
2021-06-17,tsodinfeels,1
2024-09-18,science,84
2023-11-08,tsodinfeels,169
2024-08-25,tsodinfeels,31
2021-12-20,tsodinfeels,134
2023-05-02,tsodinfeels,100
2024-11-07,tsodinfeels,400
2022-06-28,tsodinfeels,6
2021-11-17,tsodinfeels,12
2021-09-18,tsodinfeels,6
2023-07-22,tsodinfeels,76
2024-09-21,tsodinfeels,170
2023-07-12,tsodinfeels,15
2023-09-03,tsodinfeels,64
2023-09-20,tsodinfeels,50
2024-07-29,tsodinfeels,174
2024-06-23,tsodinfeels,230
2023-02-17,tsodinfeels,108
2021-10-11,tsodinfeels,1
2022-11-30,tsodinfeels,66
2023-08-16,tsodinfeels,118
2022-06-16,tsodinfeels,8
2020-12-30,tsodinfeels,26
2024-03-10,tsodinfeels,526
2022-03-10,tsodinfeels,13
2023-04-07,tsodinfeels,33
2023-04-12,tsodinfeels,114
2021-04-20,tsodinfeels,28
2023-10-27,tsodinfeels,305
2021-02-28,tsodinfeels,6
2024-06-29,tsodinfeels,119
2023-09-29,tsodinfeels,218
2021-09-08,tsodinfeels,21
2024-01-27,tsodinfeels,30
2023-07-30,tsodinfeels,22
2024-02-29,tsodinfeels,406
2023-11-28,tsodinfeels,321
2022-07-07,tsodinfeels,4
2021-06-14,tsodinfeels,7
2023-12-17,tsodinfeels,130
2022-12-12,tsodinfeels,21
2022-07-25,tsodinfeels,14
2021-04-05,tsodinfeels,2
2023-02-21,tsodinfeels,21
2023-01-03,tsodinfeels,10
2022-11-07,tsodinfeels,139
2022-12-07,tsodinfeels,33
2021-02-16,tsodinfeels,13
2024-05-21,tsodinfeels,156
2022-10-19,tsodinfeels,17
2022-05-10,tsodinfeels,53
2023-07-31,tsodinfeels,34
2021-07-20,tsodinfeels,145
2023-05-31,tsodinfeels,202
2024-03-12,tsodinfeels,256
2021-10-25,tsodinfeels,101
2020-12-02,tsodinfeels,12
2024-08-13,tsodinfeels,66
2022-10-12,tsodinfeels,10
2022-07-23,tsodinfeels,3
2022-11-29,tsodinfeels,34
2024-06-14,tsodinfeels,255
2023-07-01,tsodinfeels,11
2023-09-26,tsodinfeels,12
2023-12-14,tsodinfeels,145
2024-06-06,tsodinfeels,161
2022-08-24,tsodinfeels,76
2022-11-15,tsodinfeels,56
2021-03-06,tsodinfeels,2
2023-02-26,tsodinfeels,57
2020-11-05,tsodinfeels,10
2021-11-26,tsodinfeels,113
2023-01-22,tsodinfeels,26
2024-04-11,tsodinfeels,293
2022-06-27,tsodinfeels,47
2024-10-18,tsodinfeels,672
2024-10-11,science,49
2022-12-06,tsodinfeels,22
2021-02-05,tsodinfeels,20
2023-08-19,tsodinfeels,3
2022-08-10,tsodinfeels,206
2021-06-18,tsodinfeels,22
2024-05-04,tsodinfeels,249
2021-11-12,tsodinfeels,79
2023-05-03,tsodinfeels,66
2024-09-05,tsodinfeels,184
2023-12-03,tsodinfeels,53
2022-10-30,tsodinfeels,21
2021-01-09,tsodinfeels,5
2023-10-01,tsodinfeels,26
2020-11-21,tsodinfeels,12
2020-12-25,tsodinfeels,5
2022-07-06,tsodinfeels,35
2021-03-21,tsodinfeels,7
2024-08-02,tsodinfeels,32
2024-04-24,tsodinfeels,53
2021-07-22,tsodinfeels,6
2024-06-10,tsodinfeels,115
2024-10-16,science,219
2024-04-16,tsodinfeels,257
2024-02-23,tsodinfeels,255
2021-03-03,tsodinfeels,21
2022-04-25,tsodinfeels,13
2022-05-01,tsodinfeels,3
2022-06-26,tsodinfeels,10
2024-03-19,tsodinfeels,223
2022-04-24,tsodinfeels,21
2022-09-20,tsodinfeels,30
2022-10-28,tsodinfeels,51
2024-09-20,science,18
2023-03-02,tsodinfeels,58
2020-12-21,tsodinfeels,77
2022-12-13,tsodinfeels,74
2020-11-10,tsodinfeels,14
2024-10-21,science,275
2024-09-17,tsodinfeels,456
2020-11-26,tsodinfeels,47
2021-07-13,tsodinfeels,33
2023-01-28,tsodinfeels,34
2024-05-07,tsodinfeels,87
2023-04-22,tsodinfeels,22
2024-10-02,science,15
2023-12-21,tsodinfeels,44
2022-11-27,tsodinfeels,104
2024-11-14,science,76
2024-02-06,tsodinfeels,122
2022-05-19,tsodinfeels,115
2024-01-04,tsodinfeels,69
2021-07-07,tsodinfeels,1
2023-12-18,tsodinfeels,8
2022-12-03,tsodinfeels,79
2024-07-07,tsodinfeels,164
2022-03-13,tsodinfeels,24
2022-04-12,tsodinfeels,14
2022-08-11,tsodinfeels,29
2021-10-22,tsodinfeels,23
2022-03-18,tsodinfeels,10
2023-12-16,tsodinfeels,464
2023-02-19,tsodinfeels,5
2023-06-19,tsodinfeels,38
2022-02-18,tsodinfeels,51
2023-03-01,tsodinfeels,186
2024-02-01,tsodinfeels,166
2022-01-13,tsodinfeels,108
2023-08-06,tsodinfeels,58
2024-10-08,science,102
2024-10-30,science,21
2023-11-21,tsodinfeels,53
2021-12-28,tsodinfeels,3
2022-04-22,tsodinfeels,11
2024-10-18,science,39
2024-10-03,tsodinfeels,678
2023-07-10,tsodinfeels,30
2024-03-30,tsodinfeels,350
2022-08-13,tsodinfeels,8
2021-11-01,tsodinfeels,13
2023-09-04,tsodinfeels,37
2023-10-20,tsodinfeels,79
2023-04-19,tsodinfeels,97
2022-02-03,tsodinfeels,7
2023-05-01,tsodinfeels,10
2024-06-22,tsodinfeels,139
2020-10-31,tsodinfeels,49
2021-08-06,tsodinfeels,14
2023-06-14,tsodinfeels,98
2024-05-05,tsodinfeels,33
2021-02-15,tsodinfeels,5
2023-02-05,tsodinfeels,4
2022-04-27,tsodinfeels,36
2022-08-22,tsodinfeels,48
2023-08-03,tsodinfeels,127
2022-02-25,tsodinfeels,20
2022-02-27,tsodinfeels,3
2022-02-02,tsodinfeels,40
2022-07-21,tsodinfeels,9
2023-01-20,tsodinfeels,131
2024-08-30,tsodinfeels,191
2022-02-04,tsodinfeels,3
2022-03-22,tsodinfeels,236
2023-02-16,tsodinfeels,144
2022-06-01,tsodinfeels,6
2020-10-29,tsodinfeels,30
2021-03-19,tsodinfeels,14
2021-11-03,tsodinfeels,130
2024-02-04,tsodinfeels,260
2023-07-18,tsodinfeels,124
2024-01-25,tsodinfeels,347
2022-10-29,tsodinfeels,9
2024-03-03,tsodinfeels,98
2022-04-11,tsodinfeels,5
2021-09-20,tsodinfeels,22
2024-10-04,science,40
2024-03-14,tsodinfeels,484
2024-07-12,tsodinfeels,377
2024-03-17,tsodinfeels,75
2023-09-08,tsodinfeels,70
2021-02-13,tsodinfeels,10
2023-08-20,tsodinfeels,10
2023-09-15,tsodinfeels,44
2022-09-25,tsodinfeels,22
2024-07-15,tsodinfeels,75
2022-08-19,tsodinfeels,10
2022-09-02,tsodinfeels,28
2021-10-23,tsodinfeels,2
2023-03-12,tsodinfeels,11
2020-12-17,tsodinfeels,12
2021-02-12,tsodinfeels,9
2021-10-01,tsodinfeels,10
2024-11-05,tsodinfeels,125
2023-07-13,tsodinfeels,21
2023-09-17,tsodinfeels,7
2024-10-28,science,18
2022-05-24,tsodinfeels,96
2021-12-15,tsodinfeels,1
2023-10-15,tsodinfeels,16
2020-12-22,tsodinfeels,20
2021-06-30,tsodinfeels,15
2023-04-28,tsodinfeels,8
2024-11-02,tsodinfeels,219
2023-09-11,tsodinfeels,184
2022-03-04,tsodinfeels,115
2022-02-16,tsodinfeels,30
2020-11-02,tsodinfeels,77
2023-09-22,tsodinfeels,27
2024-11-01,tsodinfeels,371
2021-05-13,tsodinfeels,1
2021-05-20,tsodinfeels,31
2022-03-17,tsodinfeels,20
2023-12-04,tsodinfeels,92
2021-07-09,tsodinfeels,2
2024-10-06,science,27
2022-05-14,tsodinfeels,27
2024-08-09,tsodinfeels,107
2022-05-02,tsodinfeels,202
2021-02-11,tsodinfeels,4
2021-05-21,tsodinfeels,12
2021-09-03,tsodinfeels,18
2023-03-21,tsodinfeels,26
2022-09-23,tsodinfeels,112
2023-06-13,tsodinfeels,219
2021-01-07,tsodinfeels,24
2021-10-04,tsodinfeels,2
2022-03-24,tsodinfeels,27
2020-11-23,tsodinfeels,28
2020-11-01,tsodinfeels,2
2023-06-08,tsodinfeels,77
2022-07-09,tsodinfeels,9
2021-05-11,tsodinfeels,21
2022-09-30,tsodinfeels,21
2023-04-01,tsodinfeels,36
2023-12-27,tsodinfeels,135
2021-04-14,tsodinfeels,8
2022-12-04,tsodinfeels,2
2022-03-25,tsodinfeels,30
